job_id,job_title,salary_percentiles_percentile_25,salary_percentiles_percentile_50,salary_percentiles_percentile_75,iso_alpha2,currency_code,gbp_converted_25th,gbp_converted_50th,gbp_converted_75th
LECTURER,Lecturer,4309.988534143629,5311.140913051067,6544.847526813605,DZ,DZD,25.735687079817914,31.713741113758992,39.080416711285395
MARKETING-MANAGER,Marketing Manager,5309.956930885385,6669.64399926538,8377.497530760458,DZ,DZD,31.706671351442296,39.82559803560698,50.023486896917476
MECHANICAL-ENGINEER,Mechanical Engineer,5580.340684651432,6542.75675165755,7671.1563559375,DZ,DZD,33.32117951620059,39.06793233116599,45.805801559049975
MOBILE-DEVELOPER,Mobile Developer,5438.97131361056,6802.402393806616,8507.615808061455,DZ,DZD,32.477038547621085,40.61832137397918,50.80044563856034
NURSE,Nurse,5859.690187779736,6518.915071248681,7252.303849575231,DZ,DZD,34.989223721297556,38.925569533307275,43.304760790393125
OFFICE-MANAGER,Office Manager,3458.415883428868,4228.413586771242,5169.847139108359,DZ,DZD,20.650799477238543,25.248588958211077,30.870051548529425
OPERATIONS-MANAGER,Operations Manager,4810.066444261672,6130.516062866489,7813.452814544838,DZ,DZD,28.721738784682696,36.606371868939995,46.65547832785659
PHARMACIST,Pharmacist,9286.255048219038,10344.9394966506,11524.319829002105,DZ,DZD,55.44983523067079,61.77142320364621,68.81370717749923
PHYSICIAN,Physician,11689.742051644149,15926.956622947086,21700.046600562924,DZ,DZD,69.80147188365511,95.10261304290053,129.57473192919244
POSTDOCTORAL-RESEARCHER,Postdoctoral Researcher,3840.2802027373777,4343.27904354011,4912.160533652794,DZ,DZD,22.930977382775396,25.93447047002148,29.33136025268758
PRODUCT-MANAGER,Product Manager,6565.239368787349,8068.048285574083,9914.856029137922,DZ,DZD,39.20217992709442,48.175711925333985,59.203320423226955
PROJECT-MANAGER,Project Manager,5881.879824273605,7270.622096456186,8987.253607481727,DZ,DZD,35.12172187916901,43.41414221121233,53.66444590671541
QA-ENGINEER,QA Engineer,4635.34565569161,5714.092162501001,7043.886619644928,DZ,DZD,27.678450732903322,34.11983272679055,42.060265458436405
RECEPTIONIST,Receptionist,2398.740837494472,2905.275003732713,3518.772313948887,DZ,DZD,14.323296475220006,17.34789960218262,21.011198164337745
RESEARCH-SCIENTIST,Research Scientist,5019.882735386411,6433.885307451904,8246.184688268233,DZ,DZD,29.974588153041203,38.417842105215755,49.23939519988172
SALES-MANAGER,Sales Manager,5013.143187982278,6625.651280680686,8756.832439660371,DZ,DZD,29.93434514968323,39.56290990307088,52.288561255366815
SOFTWARE-ENGINEER,Software Engineer,5899.761282715069,7191.031873308657,8764.920634067359,DZ,DZD,35.22849516066028,42.93889522127001,52.33685726326799
SYSTEMS-ADMINISTRATOR,Systems Administrator,4741.920219698231,5707.1072396818245,6868.751800151853,DZ,DZD,28.314825889870512,34.07812454438427,41.014505156396595
TEACHER,Teacher,3390.8404415036507,4193.881665519264,5187.104414909904,DZ,DZD,20.247294824293252,25.04239288307873,30.973097727506538
UX-DESIGNER,UX Designer,5222.509965790409,6403.548498183081,7851.67163627935,DZ,DZD,31.184510396271396,38.23669576940592,46.883689523530734
WAITER,Waiter,1365.151602573134,2089.995806628353,3199.7050463046226,DZ,DZD,8.151556363087836,12.479726489157864,19.10599231693127
WEB-DESIGNER,Web Designer,3799.6281154568815,4649.401873387077,5689.224609197302,DZ,DZD,22.688236737619555,27.762382840209547,33.971344264421155
WEB-DEVELOPER,Web Developer,4787.178391369597,5932.064248474465,7350.757245952836,DZ,DZD,28.585070261685384,35.421381756981376,43.89264305064669
ACCOUNT-MANAGER,Account Manager,32019.681097701003,40089.22336990341,50192.43712946917,AD,EUR,27807.34157404061,34815.29763783175,43589.386147662764
ACCOUNTANT,Accountant,25556.512106091,30351.44828209974,36046.01476902707,AD,EUR,22194.432836690597,26358.572625127545,31303.992129303748
ADMINISTRATIVE-ASSISTANT,Administrative Assistant,19947.898554993,24023.601304659227,28932.041039519263,AD,EUR,17323.65875570286,20863.183655042434,25125.895075758184
ARCHITECT,Architect,43591.8466009533,53978.46198233692,66839.89289673437,AD,EUR,37857.13432239408,46877.34163885782,58046.79087466716
ATTORNEY,Attorney,34880.99845897086,47104.29587294982,63610.98557130759,AD,EUR,30292.239189784705,40907.504386039414,55242.66148202586
BUSINESS-ANALYST,Business Analyst,35028.97289032919,42020.20686290823,50406.78156135928,AD,EUR,30420.746889297705,36492.25117774924,43775.53256223434
BUSINESS-DEVELOPMENT,Business Development,31585.775057509552,41846.42023142968,55440.23798678562,AD,EUR,27430.517912561063,36341.32699434527,48146.814140361275
C-LEVEL-EXECUTIVE,C Level Executive,57816.18848532364,86681.52641014599,129958.18675767862,AD,EUR,50210.197185128774,75278.16425439714,112861.5765562137
CASHIER,Cashier,9258.381407012746,12970.523904530428,18171.04772013025,AD,EUR,8040.397823513457,11264.190530412023,15780.560998408355
CHEF,Chef,23839.0855482675,29281.03847323736,35965.27275911036,AD,EUR,20702.941813528727,25428.98025697067,31233.87211023555
CHEMICAL-ENGINEER,Chemical Engineer,39438.39493287416,47789.09816627352,57907.98300571939,AD,EUR,34250.08874023686,41502.217719474385,50289.91570498165
CIVIL-ENGINEER,Civil Engineer,34951.94272475558,41668.36539873922,49675.426876146266,AD,EUR,30353.8504040056,36186.69611165707,43140.391022834265
CONTENT-MARKETING,Content Marketing,24113.973966213875,30191.97734362827,37801.96068865897,AD,EUR,20941.667368266724,26220.08083803953,32828.935111207866
COPYWRITER,Copywriter,23925.227779074023,29419.490491272827,36175.47254965319,AD,EUR,20777.751629050555,25549.21826138365,31416.41913050665
CUSTOMER-SUPPORT,Customer Support,19999.892561194785,25713.19275465353,33058.5916706779,AD,EUR,17368.812706044973,22330.501409620054,28709.57857882218
DATA-ANALYST,Data Analyst,28729.815154303986,34576.67851310832,41613.44897548856,AD,EUR,24950.272956095734,30027.953962940246,36139.00420196265
DATA-SCIENTIST,Data Scientist,56681.740294160016,68472.33637649262,82715.54162811427,AD,EUR,49224.9909848083,59464.47874305797,71833.92340843439
DENTIST,Dentist,60551.609169332034,78859.10772218721,102701.79366082283,AD,EUR,52585.76042315174,68484.82150599462,89190.89006161866
ELECTRICAL-ENGINEER,Electrical Engineer,38063.85113639903,45380.20827885731,54102.8624784416,AD,EUR,33056.37263980365,39410.228617233,46985.376665084594
EXECUTIVE-ASSISTANT,Executive Assistant,28264.60498502969,34186.279835659014,41348.5958717975,AD,EUR,24546.263370826742,29688.914066172936,35908.99376872911
FASHION-DESIGNER,Fashion Designer,29659.862722114627,38288.43200228908,49427.20197085909,AD,EUR,25757.96839563817,33251.40883737674,42924.82127036099
FINANCE-MANAGER,Finance Manager,39986.00643695141,50510.68750711617,63805.56048937751,AD,EUR,34725.659377473574,43865.76919252492,55411.63915522635
FINANCIAL-ANALYST,Financial Analyst,30824.37868294892,35872.89456183831,41748.27260854479,AD,EUR,26769.286809226815,31153.64669894241,36256.09115249186
GRAPHIC-DESIGNER,Graphic Designer,21784.43266243717,25940.0211994728,30888.3279292075,AD,EUR,18918.588170591465,22527.489506551814,26824.823231613056
HARDWARE-ENGINEER,Hardware Engineer,38907.15235506664,47270.01942967556,57430.43634985857,AD,EUR,33788.733620093946,41051.426230066405,49875.19255591144
HUMAN-RESOURCES-MANAGER,Human Resources Manager,35790.26589260337,43704.91918821155,53369.81756379907,AD,EUR,31081.888219455577,37955.33167941823,46348.767253879625
IT-MANAGER,IT Manager,41507.262867638216,50862.17141525874,62325.48962153144,AD,EUR,36046.78737561754,44171.01374076624,54126.27856558146
INDUSTRIAL-DESIGNER,Industrial Designer,33769.35642736629,41483.44712433108,50959.70333395499,AD,EUR,29326.83889155662,36026.104705263635,44255.71487721051
INTERIOR-DESIGNER,Interior Designer,28811.472651824788,34764.44140704204,41947.40063962381,AD,EUR,25021.188026071413,30191.015765792494,36429.02295528793
LECTURER,Lecturer,27976.753013652888,34474.20478327678,42480.65509458228,AD,EUR,24296.279679033807,29938.961133839384,36892.12528068785
MARKETING-MANAGER,Marketing Manager,34468.757765185896,43293.80491154844,54378.33171964058,AD,EUR,29934.23069657641,37598.30141786586,47224.60663304675
MECHANICAL-ENGINEER,Mechanical Engineer,36222.65848887,42469.86253944894,49794.50154587361,AD,EUR,31457.397537670986,36882.75253690149,43243.80086017215
MOBILE-DEVELOPER,Mobile Developer,35304.99097680531,44155.16045168427,55223.86893668613,AD,EUR,30660.453499361527,38346.34158878965,47958.909455620385
NURSE,Nurse,38035.57628009445,42313.59477484921,47072.77969407698,AD,EUR,33031.817473722534,36747.0425311092,40880.13430860636
OFFICE-MANAGER,Office Manager,22451.344823220013,27448.355533640177,33557.55423264928,AD,EUR,19497.764902495313,23837.39537070037,29142.900270910886
OPERATIONS-MANAGER,Operations Manager,31223.42116761257,39793.58060176599,50716.064988797865,AD,EUR,27115.833379748176,34558.5480652046,44044.12830132782
PHARMACIST,Pharmacist,60274.647851975446,67147.35069372028,74803.70049209149,AD,EUR,52345.23466866245,58313.8011535735,64962.92215524805
PHYSICIAN,Physician,75875.50449848296,103377.15411395225,140846.98432434807,AD,EUR,65893.72530769708,89777.40367330845,122317.90163150309
POSTDOCTORAL-RESEARCHER,Postdoctoral Researcher,24929.08992151276,28194.19277164828,31886.94447120141,AD,EUR,21649.550989040014,24485.11421501514,27692.0670745477
PRODUCT-MANAGER,Product Manager,42615.49332430724,52369.407086175226,64355.81486025477,AD,EUR,37009.224907625416,45479.9654759777,55889.50497771549
PROJECT-MANAGER,Project Manager,38179.89883137054,47193.21925113676,58334.35947860304,AD,EUR,33157.15371513999,40984.72947593387,50660.200349117644
QA-ENGINEER,QA Engineer,30088.83758807181,37091.18264316795,45723.129909619296,AD,EUR,26130.509602027825,32211.663257875236,39708.037295921255
RECEPTIONIST,Receptionist,15570.775716737497,18858.71053213224,22840.927735697554,AD,EUR,13522.366996940029,16377.758535846591,19836.096352006545
RESEARCH-SCIENTIST,Research Scientist,32585.26193523854,41762.10896078333,53523.39190394087,AD,EUR,28298.517594474724,36268.10726757002,46482.13816785908
SALES-MANAGER,Sales Manager,32540.30641398594,43007.55563970224,56841.80777434528,AD,EUR,28259.476183309645,37349.70958294845,49364.000835744235
SOFTWARE-ENGINEER,Software Engineer,38295.647511364616,46676.96291542707,56892.59768650189,AD,EUR,33257.67511232438,40536.38908731355,49408.10909627141
SYSTEMS-ADMINISTRATOR,Systems Administrator,30781.0604049537,37045.36880181095,44584.5377517056,AD,EUR,26731.66725427444,32171.876442649133,38719.232287151084
TEACHER,Teacher,22011.121741868385,27223.422137895013,33670.01107845963,AD,EUR,19115.455236306905,23642.053020231313,29240.562890168272
UX-DESIGNER,UX Designer,33898.64166001734,41564.92335957057,50964.95816009907,AD,EUR,29439.11604428145,36096.862358862934,44260.278406280486
WAITER,Waiter,8864.572030624353,13568.881242674035,20769.70411450576,AD,EUR,7698.3959212809505,11783.83114876558,18037.35193181815
WEB-DESIGNER,Web Designer,24665.02524573909,30180.666049433792,36929.72515180376,AD,EUR,21420.225262326137,26210.257597753323,32071.446258263262
WEB-DEVELOPER,Web Developer,31076.332178590084,38506.727415879526,47713.74072588898,AD,EUR,26988.094638470637,33440.98646343847,41436.773904511814
ACCOUNT-MANAGER,Account Manager,32483.523631890137,40669.54269436607,50918.48168051164,AO,AOA,30.717421983859456,38.458374128076066,48.150086988167146
ACCOUNTANT,Accountant,25926.694556628867,30790.648871862228,36567.10098078863,AO,AOA,24.517082148093927,29.116587389716127,34.57897869338771
ADMINISTRATIVE-ASSISTANT,Administrative Assistant,20236.769842099635,24371.437033966584,29350.87702904723,AO,AOA,19.136513817723557,23.046382658759942,27.755094721697528
ARCHITECT,Architect,44222.172776818734,54759.27883349202,67807.1300000886,AO,AOA,41.817850724023856,51.782063255257825,64.12051381280341
ATTORNEY,Attorney,35385.63910157999,47785.88107770196,64531.55823516877,AO,AOA,33.46175189518818,45.187803225055625,61.02303210848859
BUSINESS-ANALYST,Business Analyst,35536.19608177188,42628.60717267458,51136.54104397308,AO,AOA,33.60412321997357,40.31092593112965,48.356290648856245
BUSINESS-DEVELOPMENT,Business Development,32042.51869323428,42451.75484256295,56242.50410731875,AO,AOA,30.300394109938814,40.14368891231269,53.184646828073575
C-LEVEL-EXECUTIVE,C Level Executive,58652.86362457373,87935.92959737185,131838.8776999827,AO,AOA,55.46395714130712,83.15492763640967,124.67090966119926
CASHIER,Cashier,9392.36124132597,13158.23566259055,18434.040312511104,AO,AOA,8.881706521253655,12.442833542050185,17.431797164731773
CHEF,Chef,24183.92072411858,29704.629926018977,36485.60748719959,AO,AOA,22.86906145174647,28.089614373488814,34.50191593197423
CHEMICAL-ENGINEER,Chemical Engineer,40008.91848900124,48480.42349087076,58745.68847694054,AO,AOA,37.833667500836235,45.844583955888936,55.551735185125665
CIVIL-ENGINEER,Civil Engineer,35458.333479942245,42271.72327382626,50394.3195624166,AO,AOA,33.530493941811955,39.9734455073801,47.65442312017247
CONTENT-MARKETING,Content Marketing,24462.704192001645,30628.698024897225,38348.87326181506,AO,AOA,23.13268769876731,28.963441673037053,36.26387752565913
COPYWRITER,Copywriter,24271.225950306227,29845.065195048115,36698.92564637568,AO,AOA,22.951619966782985,28.222414295968587,34.70363616363652
CUSTOMER-SUPPORT,Customer Support,20289.05872786489,26085.22920947212,33537.24744145897,AO,AOA,19.185959801087886,24.66699740623021,31.71385572299942
DATA-ANALYST,Data Analyst,29145.697095183503,35077.12961623904,42215.66628158521,AO,AOA,27.561070246935035,33.17001580908398,39.92043628629536
DATA-SCIENTIST,Data Scientist,57501.77206229086,69462.9004170755,83912.10151098634,AO,AOA,54.375449451642865,65.6862613955886,79.34987167263282
DENTIST,Dentist,61427.863987527264,80000.12368589338,104187.56854475263,AO,AOA,58.088083086514715,75.65058476624222,98.52297874851044
ELECTRICAL-ENGINEER,Electrical Engineer,38614.68770593912,46037.1676692978,54886.38994444235,AO,AOA,36.51523986375067,43.534165882521485,51.90226344284047
EXECUTIVE-ASSISTANT,Executive Assistant,28673.48743743368,34680.78170082589,41946.645729954806,AO,AOA,27.114534228049603,32.79521699390198,39.666042154045215
FASHION-DESIGNER,Fashion Designer,30089.18839205591,38842.5565228608,50142.40256576584,AO,AOA,28.453264721664876,36.73071964622952,47.416202637114075
FINANCE-MANAGER,Finance Manager,40565.04723139047,51241.88507317053,64728.897537684745,AO,AOA,38.35955999485595,48.45590721247194,61.209642240384284
FINANCIAL-ANALYST,Financial Analyst,31270.086885241963,36391.59442749811,42351.91765970252,AO,AOA,29.56995876466236,34.41301428264672,40.04927979246607
GRAPHIC-DESIGNER,Graphic Designer,22100.10452191441,26315.75459842757,31335.55044492943,AO,AOA,20.898540570290475,24.88498932517296,29.631863126094117
HARDWARE-ENGINEER,Hardware Engineer,39469.88251875252,47954.06721732396,58261.95610263258,AO,AOA,37.323938459422955,45.346845226814736,55.09430293001513
HUMAN-RESOURCES-MANAGER,Human Resources Manager,36308.06536142572,44337.39340821093,54142.36298921531,AO,AOA,34.334026621100534,41.92680690734401,51.19868860255935
IT-MANAGER,IT Manager,42107.87279130848,51598.24725167725,63227.585317365214,AO,AOA,39.81850343672319,48.792894281372675,59.78995509302672
INDUSTRIAL-DESIGNER,Industrial Designer,34257.941557562684,42083.68226017805,51697.102395945214,AO,AOA,32.3953663108443,39.795628124267324,48.886374755232765
INTERIOR-DESIGNER,Interior Designer,29227.75420828138,35266.918718876645,42553.92142210661,AO,AOA,27.638665984342364,33.34948623906941,40.240300781519174
LECTURER,Lecturer,28381.88627136741,34973.32258628844,43095.56035246787,AO,AOA,26.838787170231974,33.07185267936878,40.75249126230986
MARKETING-MANAGER,Marketing Manager,34967.40134432765,43920.07532752877,55164.89480533605,AO,AOA,33.06625337031477,41.53217805700514,52.165626230497814
MECHANICAL-ENGINEER,Mechanical Engineer,36747.18898273807,43084.53929231132,50514.8169810404,AO,AOA,34.74927546330711,40.74206940785297,47.76836919627486
MOBILE-DEVELOPER,Mobile Developer,35815.63786112805,44794.04719091383,56023.20057852567,AO,AOA,33.86837198663069,42.358632810924234,52.977266646267395
NURSE,Nurse,38585.7294602407,42925.66965825128,47753.745785938045,AO,AOA,36.48785605332694,40.59183738114474,45.157415101868224
OFFICE-MANAGER,Office Manager,22775.88805620897,27845.217843953316,34042.85070525911,AO,AOA,21.53758232659461,26.33129695035604,32.1919697658774
OPERATIONS-MANAGER,Operations Manager,31674.7722705644,40369.04020812622,51449.7592407244,AO,AOA,29.952641748581208,38.17420970731826,48.65247943772238
PHARMACIST,Pharmacist,61147.25118816915,68119.13729914988,75885.9437867622,AO,AOA,57.82272696722066,64.4155575394606,71.76008934119983
PHYSICIAN,Physician,76973.20820659286,104872.95744853052,142885.2643699379,AO,AOA,72.78824011604947,99.17110363850024,135.11671365041846
POSTDOCTORAL-RESEARCHER,Postdoctoral Researcher,25290.488918423544,28602.641129698797,32348.567172157826,AO,AOA,23.915466471213417,27.04753977401955,30.589802992458676
PRODUCT-MANAGER,Product Manager,43231.95878219816,53126.88062635881,65286.55014932148,AO,AOA,40.881473825021985,50.238417155086005,61.73697575217209
PROJECT-MANAGER,Project Manager,38732.1807443307,47875.77330297429,59177.914212674,AO,AOA,36.62634490522766,45.272808086229226,55.960461173945866
QA-ENGINEER,QA Engineer,30524.09324646452,37627.85560076283,46384.850998836846,AO,AOA,28.864524167748584,35.582060983730365,43.862945964117046
RECEPTIONIST,Receptionist,15796.023450556326,19131.55416097877,23171.42448921682,AO,AOA,14.93720704367579,18.09138777644523,21.911613778981902
RESEARCH-SCIENTIST,Research Scientist,33057.05612850595,42366.46879617364,54297.56573844914,AO,AOA,31.259772004739236,40.06303979598026,51.34545310986146
SALES-MANAGER,Sales Manager,33011.14576454183,43629.88004059093,57664.35512217292,AO,AOA,31.21635774835191,41.2577604418593,54.52919300835854
SOFTWARE-ENGINEER,Software Engineer,38849.62874509179,47352.25639713829,57715.76867857725,AO,AOA,36.73740735773196,44.77775435084993,54.5778112532774
